92,Thu Aug 03 13:00:00 CEST 2017,48.125,9.75,27.39,19.83,NaN
92,Fri Aug 04 13:00:00 CEST 2017,48.125,9.75,26.33,16.06,NaN
93,Wed Aug 02 13:00:00 CEST 2017,48.125,10.0,29.0,17.99,NaN
93,Thu Aug 03 13:00:00 CEST 2017,48.125,10.0,27.32,19.64,NaN
93,Fri Aug 04 13:00:00 CEST 2017,48.125,10.0,26.04,15.91,NaN
94,Wed Aug 02 13:00:00 CEST 2017,48.125,10.25,28.5,17.89,NaN
94,Thu Aug 03 13:00:00 CEST 2017,48.125,10.25,27.32,19.64,NaN
94,Fri Aug 04 13:00:00 CEST 2017,48.125,10.25,26.04,15.91,NaN
95,Wed Aug 02 13:00:00 CEST 2017,48.125,10.5,28.84,17.96,NaN
95,Thu Aug 03 13:00:00 CEST 2017,48.125,10.5,27.32,19.64,NaN
95,Fri Aug 04 13:00:00 CEST 2017,48.125,10.5,26.04,15.91,NaN
96,Wed Aug 02 13:00:00 CEST 2017,48.125,10.75,28.84,18.09,0.45
96,Thu Aug 03 13:00:00 CEST 2017,48.125,10.75,28.39,19.64,NaN
96,Fri Aug 04 13:00:00 CEST 2017,48.125,10.75,26.53,16.36,NaN
97,Wed Aug 02 13:00:00 CEST 2017,48.125,11.0,29.0,18.12,0.45
97,Thu Aug 03 13:00:00 CEST 2017,48.125,11.0,28.39,19.64,NaN
97,Fri Aug 04 13:00:00 CEST 2017,48.125,11.0,26.53,16.36,NaN
98,Wed Aug 02 13:00:00 CEST 2017,48.125,11.25,29.16,18.83,NaN
98,Thu Aug 03 13:00:00 CEST 2017,48.125,11.25,30.49,20.63,0.25
98,Fri Aug 04 13:00:00 CEST 2017,48.125,11.25,28.13,18.26,NaN
99,Wed Aug 02 13:00:00 CEST 2017,48.125,11.5,29.16,18.83,NaN
99,Thu Aug 03 13:00:00 CEST 2017,48.125,11.5,30.49,20.63,0.25
99,Fri Aug 04 13:00:00 CEST 2017,48.125,11.5,28.13,18.26,NaN
100,Wed Aug 02 13:00:00 CEST 2017,48.125,11.75,30.66,18.74,4.58
100,Thu Aug 03 13:00:00 CEST 2017,48.125,11.75,31.39,19.69,0.83
100,Fri Aug 04 13:00:00 CEST 2017,48.125,11.75,29.63,18.61,0.58
101,Wed Aug 02 13:00:00 CEST 2017,48.125,12.0,31.03,18.84,4.58
101,Thu Aug 03 13:00:00 CEST 2017,48.125,12.0,31.39,19.69,0.83
101,Fri Aug 04 13:00:00 CEST 2017,48.125,12.0,29.63,18.61,0.58
